"notes","hqCity","keywords","hqCountry","hqProvince","qualityFlags","sourceOrigin","sourceUrl","themes","primaryTheme","confidenceScore","seedBatchId","hqRegion","industrySectorsDerivedReasons","sectorSynonymsUsed","geoScope","lastVerifiedAt","website","entityType","synonyms","themeConfidence","industryLabel","tags","industrySectors","domain","name","normalizedName","id","created_date","updated_date","created_by_id","created_by","is_sample"
"Fournisseur de solutions cloud sur mesure pour PME et entreprises du Grand Montréal.","Laval","[]","CA","QC","[]","IMPORT","https://nexcloudsolutions.ca","[""Technologies & IA"", ""Cloud""]","Technologies & IA","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://nexcloudsolutions.ca","company","[]","0.85","Technologies & IA","[""cloud"", ""hébergement"", ""services IT""]","[""Fournisseurs de services cloud et hébergement""]","nexcloudsolutions.ca","NexCloud Solutions","nexcloud solutions","6a70c29b2f554b1da15e2de3","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Startup en intelligence artificielle spécialisée en traitement du langage naturel et vision par ordinateur.","Montréal","[]","CA","QC","[]","IMPORT","https://synthmindai.com","[""IA"", ""ML"", ""NLP"", ""Vision par ordinateur""]","Startups IA","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://synthmindai.com","company","[]","0.9","Technologies & IA","[""IA"", ""machine learning"", ""NLP"", ""vision par ordinateur""]","[""Startups IA en NLP, vision par ordinateur, ML""]","synthmindai.com","SynthMind AI","synthmind ai","6f7a13b7a2574c589659a372","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise spécialisée en solutions de cybersécurité pour entreprises du secteur financier et industriel.","Longueuil","[]","CA","QC","[]","IMPORT","https://cybersentinelsq.ca","[""Cybersécurité"", ""Technologies & IA""]","Cybersécurité","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://cybersentinelsq.ca","company","[]","0.8","Technologies & IA","[""cybersécurité"", ""sécurité informatique"", ""Grand Montréal""]","[""Entreprises de cybersécurité""]","cybersentinelsq.ca","CyberSentinels Québec","cybersentinels quebec","cdfad7d9d84c44079165a554","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de solutions robotics pour l'automatisation de lignes de production industrielle à Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://automatechrobotics.ca","[""Robotique"", ""Automatisation"", ""Technologies & IA""]","Automatisation industrielle et robotique","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://automatechrobotics.ca","company","[]","0.8","Technologies & IA","[""robotique"", ""automatisation"", ""industrie""]","[""Entreprises d'automatisation industrielle et robotique""]","automatechrobotics.ca","Automatech Robotics","automatech robotics","d5b2c0d5539b474e921cc0ee","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en développement d'applications web React et Vue, avec expertise en Flutter mobile.","Brossard","[]","CA","QC","[]","IMPORT","https://vuewavedigital.ca","[""Développement web"", ""Mobile"", ""Technologies & IA""]","Agences de développement web et mobile","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://vuewavedigital.ca","company","[]","0.85","Technologies & IA","[""web"", ""mobile"", ""Vue.js"", ""Flutter""]","[""Agences de développement web et mobile (React, Vue, Flutter)""]","vuewavedigital.ca","VueWave Digital","vuewave digital","0bd40451462f4c34a6002e60","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur cloud avec spécialisation en services managés et hébergement sécurisé pour entreprises SaaS.","Montréal","[]","CA","QC","[]","IMPORT","https://ergocloudservices.com","[""Cloud"", ""Technologies & IA""]","Fournisseurs de services cloud et hébergement","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://ergocloudservices.com","company","[]","0.9","Technologies & IA","[""cloud"", ""hébergement"", ""services IT""]","[""Fournisseurs de services cloud et hébergement""]","ergocloudservices.com","ErgoCloud Services","ergocloud services","9f472bc223b94a3181397735","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise spécialisée en analyse avancée de données et intelligence d'affaires pour clients corporatifs.","Montréal","[]","CA","QC","[]","IMPORT","https://datasageanalytics.ca","[""Data science"", ""Analytics"", ""Technologies & IA""]","Data science et analytics","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://datasageanalytics.ca","company","[]","0.85","Technologies & IA","[""data science"", ""analytics"", ""big data""]","[""Entreprises de data science et analytics""]","datasageanalytics.ca","DataSage Analytics","datasage analytics","8753bd72a71c48d3b758a31e","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Développeur de solutions immersives AR/VR pour formation et marketing digital à Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://orbitalreality.ca","[""Réalité augmentée"", ""Réalité virtuelle"", ""Technologies & IA""]","Réalité augmentée/virtuelle","88","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://orbitalreality.ca","company","[]","0.88","Technologies & IA","[""réalité augmentée"", ""réalité virtuelle"", ""AR"", ""VR""]","[""Entreprises de réalité augmentée/virtuelle""]","orbitalreality.ca","Orbital Reality","orbital reality","6db2ae5fde43434d8c41321e","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Plateforme e-commerce québécoise destinée aux PME voulant créer rapidement leur boutique en ligne.","Montréal","[]","CA","QC","[]","IMPORT","https://shopnovaplatform.com","[""E-commerce"", ""Marketplaces"", ""Technologies & IA""]","Plateformes e-commerce et marketplaces","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://shopnovaplatform.com","company","[]","0.9","Technologies & IA","[""e-commerce"", ""marketplace"", ""plateforme""]","[""Plateformes e-commerce et marketplaces""]","shopnovaplatform.com","ShopNova Platform","shopnova platform","0618d61fa1b645a39fffe0e9","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Plateforme SaaS pour la gestion collaborative de projets destinée aux équipes techniques et créatives.","Montréal","[]","CA","QC","[]","IMPORT","https://collaboratechsolutions.ca","[""Gestion de projets"", ""Collaboration"", ""Technologies & IA""]","Plateformes de gestion de projets et collaboration","82","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://collaboratechsolutions.ca","company","[]","0.82","Technologies & IA","[""gestion de projets"", ""collaboration"", ""logiciel""]","[""Plateformes de gestion de projets et collaboration""]","collaboratechsolutions.ca","CollaboraTech Solutions","collaboratech solutions","3c2be257eac34a72afd4b857","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise de Québec spécialisée en robotique pour automatisation de chaînes de production industrielle.","Québec","[]","CA","QC","[]","IMPORT","https://robotiqautomation.ca","[""Automatisation"", ""Robotique"", ""Industrie""]","Automatisation industrielle et robotique","78","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://robotiqautomation.ca","company","[]","0.78","Technologies & IA","[""robotique"", ""automatisation"", ""industrie""]","[""Entreprises d'automatisation industrielle et robotique""]","robotiqautomation.ca","Robotiq Automation","robotiq automation","3ab3033907d4415f8c3861cf","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de solutions technologiques intégrées pour la gestion des talents et du capital humain.","Montréal","[]","CA","QC","[]","IMPORT","https://hrstreamtech.com","[""Ressources humaines"", ""Technologies & IA""]","Fournisseurs de solutions RH tech","83","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://hrstreamtech.com","company","[]","0.83","Technologies & IA","[""RH"", ""ressources humaines"", ""technologie""]","[""Fournisseurs de solutions RH tech""]","hrstreamtech.com","HRStream Tech","hrstream tech","c156538669aa4d1db3895f23","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Startup fintech développant une plateforme de paiement sécurisée pour les commerces en ligne québécois.","Montréal","[]","CA","QC","[]","IMPORT","https://finlinkpay.ca","[""Fintech"", ""Paiement"", ""Technologies & IA""]","Plateformes de paiement et fintech","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://finlinkpay.ca","company","[]","0.9","Technologies & IA","[""fintech"", ""paiement"", ""plateforme""]","[""Plateformes de paiement et fintech""]","finlinkpay.ca","Finlink Pay","finlink pay","f8b9195dca0e4fa29234e38a","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de solutions de marketing automation pour campagnes multicanal dans la région de Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://streamlinemarketing.ca","[""Marketing"", ""Automatisation"", ""Technologies & IA""]","Marketing automation","82","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://streamlinemarketing.ca","company","[]","0.82","Technologies & IA","[""marketing"", ""automation"", ""technologie""]","[""Entreprises de marketing automation""]","streamlinemarketing.ca","Streamline Marketing Automation","streamline marketing automation","3a52fa91d27f4b01adcdbab9","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence montréalaise experte en développement d'applications mobiles multiplateformes Flutter.","Montréal","[]","CA","QC","[]","IMPORT","https://flutterworksagency.com","[""Développement mobile"", ""Flutter"", ""Technologies & IA""]","Agences de développement web et mobile","87","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://flutterworksagency.com","company","[]","0.87","Technologies & IA","[""Flutter"", ""mobile"", ""web"", ""développement""]","[""Agences de développement web et mobile (React, Vue, Flutter)""]","flutterworksagency.com","FlutterWorks Agency","flutterworks agency","2d95efa710f24fcb89ca5e6f","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Développement de solutions ERP modulaires destinées aux entreprises manufacturières.","Longueuil","[]","CA","QC","[]","IMPORT","https://erpinnovatec.com","[""ERP"", ""CRM"", ""RH"", ""Technologies & IA""]","Éditeurs de logiciels ERP/CRM/RH","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://erpinnovatec.com","company","[]","0.87","Technologies & IA","[]","[""Technologies & IA"", ""ERP"", ""CRM""]","erpinnovatec.com","ERP Innovatec","erp innovatec","3ac1f8e1c0a44767a3316c84","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Conception de robots industriels intelligents pour automatisation des chaînes de production.","Québec","[]","CA","QC","[]","IMPORT","https://roboindus.tech","[""Automatisation"", ""Robotique"", ""Technologies & IA""]","Automatisation industrielle et robotique","85","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://roboindus.tech","company","[]","0.9","Technologies & IA","[]","[""Technologies & IA"", ""Automatisation"", ""Robotique""]","roboindus.tech","RoboIndus Tech","roboindus tech","11019d3982a54a8482d37e52","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Plateforme innovante facilitant la création de marketplaces personnalisées au Québec.","Brossard","[]","CA","QC","[]","IMPORT","https://marketplacehub.ca","[""E-commerce"", ""Technologies & IA""]","Plateformes e-commerce et marketplaces","78","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://marketplacehub.ca","company","[]","0.83","Technologies & IA","[]","[""Technologies & IA"", ""E-commerce""]","marketplacehub.ca","MarketPlaceHub","marketplacehub","8a99e6853d634efbbc12b117","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise spécialisée en analyse de données avancées pour la prise de décision stratégique.","Montréal","[]","CA","QC","[]","IMPORT","https://datasightanalytics.com","[""Data science"", ""Analytics"", ""Technologies & IA""]","Data science et analytics","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://datasightanalytics.com","company","[]","0.9","Technologies & IA","[]","[""Technologies & IA"", ""Data science"", ""Analytics""]","datasightanalytics.com","DataSight Analytics","datasight analytics","f4d5ad411ca342c2936da217","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Startup développant des solutions NLP et ML pour le traitement automatisé du langage français.","Montréal","[]","CA","QC","[]","IMPORT","https://nlpinnovquebec.ca","[""IA"", ""NLP"", ""Machine Learning"", ""Technologies & IA""]","Startups IA en NLP, vision par ordinateur, ML","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://nlpinnovquebec.ca","company","[]","0.95","Technologies & IA","[]","[""Technologies & IA"", ""IA"", ""NLP""]","nlpinnovquebec.ca","NLP Innov Québec","nlp innov quebec","5d27b192902a48e5a77d6c51","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de dispositifs IoT et plateformes connectées pour la gestion industrielle.","Laval","[]","CA","QC","[]","IMPORT","https://iotsolutionslab.ca","[""IoT"", ""Technologies & IA""]","Fournisseurs de solutions IoT","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://iotsolutionslab.ca","company","[]","0.85","Technologies & IA","[]","[""Technologies & IA"", ""IoT""]","iotsolutionslab.ca","IoT Solutions Lab","iot solutions lab","9e7a2c91330e46e3b2d5d8b2","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Création d’expériences immersives en réalité virtuelle et augmentée pour clients corporatifs.","Montréal","[]","CA","QC","[]","IMPORT","https://virturealstudios.com","[""Réalité virtuelle"", ""Réalité augmentée"", ""Technologies & IA""]","Réalité augmentée/virtuelle","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://virturealstudios.com","company","[]","0.9","Technologies & IA","[]","[""Technologies & IA"", ""Réalité virtuelle"", ""Réalité augmentée""]","virturealstudios.com","VirtuReal Studios","virtureal studios","ca2ffb00d6784a6393384dda","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Solution SaaS pour la gestion agile de projets et la collaboration d’équipes à distance.","Brossard","[]","CA","QC","[]","IMPORT","https://collabsuitetech.ca","[""Gestion de projets"", ""Collaboration"", ""Technologies & IA""]","Plateformes de gestion de projets et collaboration","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://collabsuitetech.ca","company","[]","0.87","Technologies & IA","[]","[""Technologies & IA"", ""Collaboration"", ""Gestion de projets""]","collabsuitetech.ca","CollabSuite Tech","collabsuite tech","19803d30c8f24085ba42aa7b","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de plateformes innovantes pour la gestion et l’automatisation des ressources humaines.","Montréal","[]","CA","QC","[]","IMPORT","https://rhinnovsolutions.com","[""RH tech"", ""Technologies & IA""]","Fournisseurs de solutions RH tech","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://rhinnovsolutions.com","company","[]","0.85","Technologies & IA","[]","[""Technologies & IA"", ""RH"", ""Tech""]","rhinnovsolutions.com","RH Innov Solutions","rh innov solutions","c2fc4468fe8041a890a9f534","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise développant des outils d’automatisation marketing pour PME et startups du Québec.","Longueuil","[]","CA","QC","[]","IMPORT","https://automarketingtech.ca","[""Marketing automation"", ""Technologies & IA""]","Entreprises de marketing automation","82","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://automarketingtech.ca","company","[]","0.88","Technologies & IA","[]","[""Technologies & IA"", ""Marketing automation""]","automarketingtech.ca","AutoMarketing Tech","automarketing tech","e7c6b316a18e41c681b2efab","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
